SectionName,Material,Shape,t3,t2,tf,tw,Area,TorsConst,I33,I22,I23,AS2,AS3,S33,S22,Z33,Z22,R33,R22,ConcCol,ConcBeam,Color,TotalWt,TotalMass,FromFile,AMod,A2Mod,A3Mod,JMod,I2Mod,I3Mod,MMod,WMod,SectInFile,FileName,GUID,Notes
TUBO300X210X22.2,A992Fy50,Box/Tube,0.3,0.21,0.022200001,0.022200001,0.02067,0.0002596,0.0002421,0.0001348,0,0.01332,0.009324,0.001614,0.00128381,0.00202,0.001555,0.108224891,0.080755983,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO300X210X22.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO340X170X22.2,A992Fy50,Box/Tube,0.34,0.17,0.022200001,0.022200001,0.02067,0.0002104,0.0002865,0.00009039,0,0.0151,0.007548,0.001685294,0.001063412,0.002169,0.001291,0.117731337,0.066128695,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO340X170X22.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO400X280X16,A992Fy50,Box/Tube,0.4,0.28,0.016,0.016,0.02074,0.0005075,0.0004634,0.000264,0,0.0128,0.00896,0.002317,0.001885714,0.002804,0.002182,0.149476747,0.112822985,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO400X280X16,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO280X280X20,A992Fy50,Box/Tube,0.28,0.28,0.02,0.02,0.0208,0.0003515,0.0002357,0.0002357,0,0.0112,0.0112,0.001683571,0.001683571,0.002032,0.002032,0.106450602,0.106450602,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO280X280X20,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO240X168X30,A992Fy50,Box/Tube,0.24,0.168,0.03,0.03,0.02088,0.0001448,0.000141,0.00007594,0,0.0144,0.01008,0.001175,0.000904048,0.001544,0.001169,0.08217587,0.060307323,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO240X168X30,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO260X260X22.2,A992Fy50,Box/Tube,0.26,0.26,0.022200001,0.022200001,0.02112,0.0002985,0.0002008,0.0002008,0,0.01154,0.01154,0.001544615,0.001544615,0.001889,0.001889,0.097506799,0.097506799,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO260X260X22.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO320X320X17.5,A992Fy50,Box/Tube,0.32,0.32,0.0175,0.0175,0.02118,0.0004844,0.000324,0.000324,0,0.0112,0.0112,0.002025,0.002025,0.002405,0.002405,0.123682862,0.123682862,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO320X320X17.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO380X190X20,A992Fy50,Box/Tube,0.38,0.19,0.02,0.02,0.0212,0.0002827,0.0003775,0.0001216,0,0.0152,0.0076,0.001986842,0.00128,0.002524,0.001517,0.133441387,0.075735388,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO380X190X20,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO280X196X25,A992Fy50,Box/Tube,0.28,0.196,0.025,0.025,0.0213,0.0002232,0.0002105,0.000116,0,0.014,0.0098,0.001503571,0.001183673,0.001911,0.001463,0.099411413,0.073797083,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO280X196X25,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO380X266X17.5,A992Fy50,Box/Tube,0.38,0.266,0.0175,0.0175,0.02139,0.0004648,0.0004259,0.0002416,0,0.0133,0.00931,0.002241579,0.001816541,0.002729,0.002119,0.141106957,0.106277927,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO380X266X17.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO220X220X28,A992Fy50,Box/Tube,0.22,0.22,0.028,0.028,0.0215,0.0001982,0.0001349,0.0001349,0,0.01232,0.01232,0.001226364,0.001226364,0.001559,0.001559,0.079211228,0.079211228,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO220X220X28,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO240X240X25,A992Fy50,Box/Tube,0.24,0.24,0.025,0.025,0.0215,0.0002485,0.0001679,0.0001679,0,0.012,0.012,0.001399167,0.001399167,0.001741,0.001741,0.088370257,0.088370257,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO240X240X25,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO320X160X25,A992Fy50,Box/Tube,0.32,0.16,0.025,0.025,0.0215,0.0001844,0.0002565,0.00007928,0,0.016,0.008,0.001603125,0.000991,0.002091,0.001231,0.109225604,0.06072431,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO320X160X25,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO340X238X20,A992Fy50,Box/Tube,0.34,0.238,0.02,0.02,0.02152,0.0003618,0.000334,0.0001879,0,0.0136,0.00952,0.001964706,0.001578992,0.002423,0.001874,0.124581082,0.093442028,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO340X238X20,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO260X182X28,A992Fy50,Box/Tube,0.26,0.182,0.028,0.028,0.02162,0.0001852,0.0001774,0.00009661,0,0.01456,0.01019,0.001364615,0.001061648,0.001765,0.001343,0.090583472,0.066847196,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO260X182X28,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO360X180X22.2,A992Fy50,Box/Tube,0.36,0.18,0.022200001,0.022200001,0.022,0.0002546,0.0003446,0.0001094,0,0.01598,0.007992,0.001914444,0.001215556,0.002455,0.001465,0.12515445,0.070517567,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO360X180X22.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO300X150X28,A992Fy50,Box/Tube,0.3,0.15,0.028,0.028,0.02206,0.0001565,0.0002237,0.00006749,0,0.0168,0.0084,0.001491333,0.000899867,0.001976,0.001149,0.100700178,0.055311694,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO300X150X28,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO320X224X22.2,A992Fy50,Box/Tube,0.32,0.224,0.022200001,0.022200001,0.02218,0.000321,0.0002984,0.0001667,0,0.01421,0.009946,0.001865,0.001488393,0.002324,0.001792,0.11598949,0.086693598,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO320X224X22.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO300X300X20,A992Fy50,Box/Tube,0.3,0.3,0.02,0.02,0.0224,0.000439,0.0002942,0.0002942,0,0.012,0.012,0.001961333,0.001961333,0.002356,0.002356,0.114603353,0.114603353,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO300X300X20,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO400X200X20,A992Fy50,Box/Tube,0.4,0.2,0.02,0.02,0.0224,0.0003342,0.0004446,0.0001438,0,0.016,0.008,0.002223,0.001438,0.002816,0.001696,0.140883691,0.080122674,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO400X200X20,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO340X340X17.5,A992Fy50,Box/Tube,0.34,0.34,0.0175,0.0175,0.02258,0.000587,0.0003925,0.0003925,0,0.0119,0.0119,0.002308824,0.002308824,0.002733,0.002733,0.131843238,0.131843238,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO340X340X17.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO400X280X17.5,A992Fy50,Box/Tube,0.4,0.28,0.0175,0.0175,0.02258,0.0005471,0.0005005,0.0002844,0,0.014,0.0098,0.0025025,0.002031429,0.00304,0.002363,0.148881273,0.112228414,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO400X280X17.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO220X220X30,A992Fy50,Box/Tube,0.22,0.22,0.03,0.03,0.0228,0.0002058,0.0001406,0.0001406,0,0.0132,0.0132,0.001278182,0.001278182,0.001638,0.001638,0.078528127,0.078528127,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO220X220X30,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO360X252X20,A992Fy50,Box/Tube,0.36,0.252,0.02,0.02,0.02288,0.0004351,0.0004009,0.000226,0,0.0144,0.01008,0.002227222,0.001793651,0.002738,0.00212,0.132370137,0.099386228,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO360X252X20,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO280X280X22.2,A992Fy50,Box/Tube,0.28,0.28,0.022200001,0.022200001,0.02289,0.0003804,0.0002555,0.0002555,0,0.01243,0.01243,0.001825,0.001825,0.002219,0.002219,0.105650743,0.105650743,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO280X280X22.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO260X182X30,A992Fy50,Box/Tube,0.26,0.182,0.03,0.03,0.02292,0.000192,0.0001852,0.0001004,0,0.0156,0.01092,0.001424615,0.001103297,0.001856,0.001409,0.089890373,0.066184996,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO260X182X30,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO300X210X25,A992Fy50,Box/Tube,0.3,0.21,0.025,0.025,0.023,0.0002813,0.0002642,0.0001462,0,0.015,0.0105,0.001761333,0.001392381,0.002225,0.001708,0.10717722,0.079727798,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO300X210X25,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO340X170X25,A992Fy50,Box/Tube,0.34,0.17,0.025,0.025,0.023,0.0002268,0.0003129,0.00009744,0,0.017,0.0085,0.001840588,0.001146353,0.00239,0.001413,0.116637678,0.065088568,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO340X170X25,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO200X200X35,A992Fy50,Box/Tube,0.2,0.2,0.035,0.035,0.0231,0.0001572,0.0001095,0.0001095,0,0.014,0.014,0.001095,0.001095,0.001451,0.001451,0.068849544,0.068849544,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO200X200X35,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO380X190X22.2,A992Fy50,Box/Tube,0.38,0.19,0.022200001,0.022200001,0.02334,0.0003045,0.0004102,0.0001309,0,0.01687,0.008436,0.002158947,0.001377895,0.002759,0.001651,0.132570655,0.074889236,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO380X190X22.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO260X260X25,A992Fy50,Box/Tube,0.26,0.26,0.025,0.025,0.0235,0.0003244,0.0002187,0.0002187,0,0.013,0.013,0.001682308,0.001682308,0.002079,0.002079,0.096469596,0.096469596,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO260X260X25,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO280X196X28,A992Fy50,Box/Tube,0.28,0.196,0.028,0.028,0.02352,0.000239,0.0002274,0.0001245,0,0.01568,0.01098,0.001624286,0.001270408,0.002085,0.001592,0.098327856,0.072755531,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO280X196X28,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO340X238X22.2,A992Fy50,Box/Tube,0.34,0.238,0.022200001,0.022200001,0.02369,0.0003914,0.0003628,0.0002032,0,0.0151,0.01057,0.002134118,0.001707563,0.002649,0.002045,0.123751682,0.092614571,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO340X238X22.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO240X240X28,A992Fy50,Box/Tube,0.24,0.24,0.028,0.028,0.02374,0.0002668,0.000181,0.000181,0,0.01344,0.01344,0.001508333,0.001508333,0.001899,0.001899,0.087317025,0.087317025,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO240X240X28,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO320X160X28,A992Fy50,Box/Tube,0.32,0.16,0.028,0.028,0.02374,0.0001962,0.0002774,0.00008448,0,0.01792,0.00896,0.00173375,0.001056,0.002284,0.001334,0.108096808,0.059653591,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO320X160X28,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO320X320X20,A992Fy50,Box/Tube,0.32,0.32,0.02,0.02,0.024,0.00054,0.0003616,0.0003616,0,0.0128,0.0128,0.00226,0.00226,0.002704,0.002704,0.122746351,0.122746351,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO320X320X20,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO380X266X20,A992Fy50,Box/Tube,0.38,0.266,0.02,0.02,0.02424,0.0005177,0.0004761,0.0002689,0,0.0152,0.01064,0.002505789,0.002021805,0.003071,0.00238,0.14014667,0.105324424,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO380X266X20,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO360X180X25,A992Fy50,Box/Tube,0.36,0.18,0.025,0.025,0.0245,0.0002751,0.0003771,0.0001182,0,0.018,0.009,0.002095,0.001313333,0.002709,0.001606,0.124063841,0.069458547,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO360X180X25,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO300X300X22.2,A992Fy50,Box/Tube,0.3,0.3,0.022200001,0.022200001,0.02467,0.0004759,0.0003193,0.0003193,0,0.01332,0.01332,0.002128667,0.002128667,0.002575,0.002575,0.113766628,0.113766628,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO300X300X22.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO400X200X22.2,A992Fy50,Box/Tube,0.4,0.2,0.022200001,0.022200001,0.02467,0.0003606,0.0004836,0.000155,0,0.01776,0.00888,0.002418,0.00155,0.003081,0.001848,0.140009844,0.079264965,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO400X200X22.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO320X224X25,A992Fy50,Box/Tube,0.32,0.224,0.025,0.025,0.0247,0.0003488,0.0003263,0.0001812,0,0.016,0.0112,0.002039375,0.001617857,0.002563,0.00197,0.114937054,0.085650641,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO320X224X25,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO280X196X30,A992Fy50,Box/Tube,0.28,0.196,0.03,0.03,0.02496,0.0002484,0.0002379,0.0001296,0,0.0168,0.01176,0.001699286,0.001322449,0.002196,0.001672,0.097628121,0.072057669,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO280X196X30,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO240X240X30,A992Fy50,Box/Tube,0.24,0.24,0.03,0.03,0.0252,0.0002778,0.000189,0.000189,0,0.0144,0.0144,0.001575,0.001575,0.001998,0.001998,0.08660254,0.08660254,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO240X240X30,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO320X160X30,A992Fy50,Box/Tube,0.32,0.16,0.03,0.03,0.0252,0.000203,0.0002904,0.00008756,0,0.0192,0.0096,0.001815,0.0010945,0.002406,0.001398,0.107349008,0.058945765,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO320X160X30,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO360X252X22.2,A992Fy50,Box/Tube,0.36,0.252,0.022200001,0.022200001,0.0252,0.0004714,0.000436,0.0002448,0,0.01598,0.01119,0.002422222,0.001942857,0.002995,0.002315,0.131535498,0.098561076,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO360X252X22.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO300X210X28,A992Fy50,Box/Tube,0.3,0.21,0.028,0.028,0.02542,0.0003023,0.0002861,0.0001573,0,0.0168,0.01176,0.001907333,0.001498095,0.002433,0.001861,0.106089195,0.078664102,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO300X210X28,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO340X170X28,A992Fy50,Box/Tube,0.34,0.17,0.028,0.028,0.02542,0.0002421,0.0003392,0.0001041,0,0.01904,0.00952,0.001995294,0.001224706,0.002614,0.001534,0.11551547,0.063993755,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO340X170X28,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO280X280X25,A992Fy50,Box/Tube,0.28,0.28,0.025,0.025,0.0255,0.0004145,0.000279,0.000279,0,0.014,0.014,0.001992857,0.001992857,0.002446,0.002446,0.104600079,0.104600079,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO280X280X25,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO340X340X20,A992Fy50,Box/Tube,0.34,0.34,0.02,0.02,0.0256,0.0006554,0.0004386,0.0004386,0,0.0136,0.0136,0.00258,0.00258,0.003076,0.003076,0.13089237,0.13089237,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO340X340X20,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO400X280X20,A992Fy50,Box/Tube,0.4,0.28,0.02,0.02,0.0256,0.0006101,0.0005602,0.000317,0,0.016,0.0112,0.002801,0.002264286,0.003424,0.002656,0.147928403,0.111278086,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO400X280X20,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO220X220X35,A992Fy50,Box/Tube,0.22,0.22,0.035,0.035,0.0259,0.0002216,0.000153,0.000153,0,0.0154,0.0154,0.001390909,0.001390909,0.001818,0.001818,0.076859195,0.076859195,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO220X220X35,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO260X260X28,A992Fy50,Box/Tube,0.26,0.26,0.028,0.028,0.02598,0.0003496,0.0002365,0.0002365,0,0.01456,0.01456,0.001819231,0.001819231,0.002272,0.002272,0.095410462,0.095410462,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO260X260X28,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO380X190X25,A992Fy50,Box/Tube,0.38,0.19,0.025,0.025,0.026,0.0003299,0.0004495,0.0001417,0,0.019,0.0095,0.002365789,0.001491579,0.003048,0.001813,0.131485594,0.073824115,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO380X190X25,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO260X182X35,A992Fy50,Box/Tube,0.26,0.182,0.035,0.035,0.02604,0.0002059,0.0002026,0.0001084,0,0.0182,0.01274,0.001558462,0.001191209,0.002065,0.001557,0.088206224,0.064519969,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO260X182X35,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO340X238X25,A992Fy50,Box/Tube,0.34,0.238,0.025,0.025,0.0264,0.0004263,0.0003974,0.0002214,0,0.017,0.0119,0.002337647,0.001860504,0.002926,0.002252,0.122690791,0.091577091,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO340X238X25,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO320X320X22.2,A992Fy50,Box/Tube,0.32,0.32,0.022200001,0.022200001,0.02644,0.0005863,0.000393,0.000393,0,0.01421,0.01421,0.00245625,0.00245625,0.002959,0.002959,0.12191736,0.12191736,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO320X320X22.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO380X266X22.2,A992Fy50,Box/Tube,0.38,0.266,0.022200001,0.022200001,0.02671,0.0005616,0.0005183,0.0002917,0,0.01687,0.01181,0.002727895,0.002193233,0.003363,0.002602,0.139300816,0.104503605,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO380X266X22.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO300X210X30,A992Fy50,Box/Tube,0.3,0.21,0.03,0.03,0.027,0.0003149,0.0002997,0.000164,0,0.018,0.0126,0.001998,0.001561905,0.002565,0.001958,0.105356538,0.077936346,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO300X210X30,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO340X170X30,A992Fy50,Box/Tube,0.34,0.17,0.03,0.03,0.027,0.0002511,0.0003556,0.0001081,0,0.0204,0.0102,0.002091765,0.001271765,0.002757,0.00161,0.114762234,0.063274827,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO340X170X30,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO360X180X28,A992Fy50,Box/Tube,0.36,0.18,0.028,0.028,0.0271,0.0002946,0.0004095,0.0001267,0,0.02016,0.01008,0.002275,0.001407778,0.002967,0.001747,0.122925592,0.068375995,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO360X180X28,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO360X360X20,A992Fy50,Box/Tube,0.36,0.36,0.02,0.02,0.0272,0.0007861,0.0005259,0.0005259,0,0.0144,0.0144,0.002921667,0.002921667,0.003472,0.003472,0.139048764,0.139048764,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO360X360X20,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO320X224X28,A992Fy50,Box/Tube,0.32,0.224,0.028,0.028,0.02733,0.0003759,0.0003541,0.0001954,0,0.01792,0.01254,0.002213125,0.001744643,0.002807,0.002151,0.113826439,0.084555617,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO320X224X28,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO300X300X25,A992Fy50,Box/Tube,0.3,0.3,0.025,0.025,0.0275,0.0005199,0.0003495,0.0003495,0,0.015,0.015,0.00233,0.00233,0.002844,0.002844,0.112734604,0.112734604,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO300X300X25,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO400X200X25,A992Fy50,Box/Tube,0.4,0.2,0.025,0.025,0.0275,0.0003915,0.0005307,0.0001682,0,0.02,0.01,0.0026535,0.001682,0.003406,0.002031,0.138917896,0.078207184,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO400X200X25,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO260X260X30,A992Fy50,Box/Tube,0.26,0.26,0.03,0.03,0.0276,0.000365,0.0002475,0.0002475,0,0.0156,0.0156,0.001903846,0.001903846,0.002394,0.002394,0.094696311,0.094696311,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO260X260X30,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO360X252X25,A992Fy50,Box/Tube,0.36,0.252,0.025,0.025,0.0281,0.0005145,0.0004783,0.0002672,0,0.018,0.0126,0.002657222,0.002120635,0.003312,0.002553,0.130465905,0.097513572,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO360X252X25,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO280X280X28,A992Fy50,Box/Tube,0.28,0.28,0.028,0.028,0.02822,0.0004481,0.0003024,0.0003024,0,0.01568,0.01568,0.00216,0.00216,0.002678,0.002678,0.10351717,0.10351717,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO280X280X28,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
